City,Country / Territory,Longitude,Latitude,Date,Pageviews
Los Angeles,United States,-118.2437,34.0522,20140924,8
Santa Monica,United States,-118.4912,34.0195,20140924,1
Bakersfield,United States,-119.0187,35.3733,20140924,3
Merced,United States,-120.483,37.3022,20140924,1
Roseville,United States,-121.288,38.7521,20140924,2
Stockton,United States,-121.2908,37.9577,20140924,2
Sacramento,United States,-121.4944,38.5816,20140924,1
Livermore,United States,-121.768,37.6819,20140924,1
Dublin,United States,-121.9358,37.7022,20140924,1
Walnut Creek,United States,-122.0652,37.9101,20140924,2
Bellevue,United States,-122.2007,47.6104,20140924,1
Abbotsford,Canada,-122.328,49.0546,20140924,1
Seattle,United States,-122.3321,47.6062,20140924,6
Richmond,United States,-122.3477,37.9358,20140924,1
San Francisco,United States,-122.4194,37.7749,20140924,7
San Rafael,United States,-122.5311,37.9735,20140924,2
Vancouver,United States,-122.6615,45.6387,20140924,1
Lake Oswego,United States,-122.6707,45.4207,20140924,1
Portland,United States,-122.6762,45.5235,20140924,1
Tualatin,United States,-122.764,45.384,20140924,3
Beaverton,United States,-122.8037,45.4871,20140924,2
Vancouver,Canada,-123.1139,49.2612,20140924,2
Anchorage,United States,-149.9003,61.2181,20140924,4
Honolulu,United States,-157.8583,21.3069,20140924,1
Bury,United Kingdom,-2.2972,53.595,20140924,2
Exmouth,United Kingdom,-3.4137,50.62,20140924,1
Glasgow,United Kingdom,-4.2518,55.8642,20140924,1
Sao Paulo,Brazil,-46.6333,-23.5505,20140924,2
Dublin,Ireland,-6.2603,53.3498,20140924,1
Cordoba,Argentina,-64.1821,-31.3989,20140924,2
Moncton,Canada,-64.7782,46.0878,20140924,2
Caracas,Venezuela,-66.9167,10.5,20140924,2
Bangor,United States,-68.7778,44.8012,20140924,1
Sandwich,United States,-70.4939,41.759,20140924,1
Santiago,Chile,-70.642,-33.4691,20140924,1
Boston,United States,-71.0598,42.3584,20140924,5
Somerville,United States,-71.0995,42.3876,20140924,3
Andover,United States,-71.1368,42.6583,20140924,1
Newton,United States,-71.2092,42.337,20140924,2
Maracaibo,Venezuela,-71.6333,10.6333,20140924,1
Warner,United States,-71.8158,43.2803,20140924,1
Keene,United States,-72.2781,42.9337,20140924,1
Vernon,United States,-72.479,41.8187,20140924,2
Southington,United States,-72.8776,41.5965,20140924,1
West Islip,United States,-73.3062,40.7062,20140924,1
Westport,United States,-73.3579,41.1415,20140924,2
Norwalk,United States,-73.4082,41.1177,20140924,1
Montreal,Canada,-73.554,45.5087,20140924,1
Bedford Hills,United States,-73.7009,41.2362,20140924,1
Valley Stream,United States,-73.7085,40.6643,20140924,3
Pointe-Claire,Canada,-73.799,45.472,20140924,1
West Point,United States,-73.956,41.3915,20140924,1
Stony Point,United States,-73.9871,41.2295,20140924,1
New York,United States,-74.0059,40.7128,20140924,7
New Paltz,United States,-74.0868,41.7476,20140924,3
Rutherford,United States,-74.1068,40.8265,20140924,1
Parsippany-Troy Hills,United States,-74.4233,40.8596,20140924,1
South Brunswick Township,United States,-74.5317,40.3807,20140924,1
South Fallsburg,United States,-74.6343,41.7206,20140924,1
Sparta Township,United States,-74.6364,41.0335,20140924,1
Mount Laurel,United States,-74.891,39.934,20140924,2
Cornwells Heights-Eddington,United States,-74.9461,40.0853,20140924,1
Philadelphia,United States,-75.1638,39.9523,20140924,3
Upper Providence Township,United States,-75.3937,39.9438,20140924,1
Royersford,United States,-75.538,40.1843,20140924,1
Ottawa,Canada,-75.6972,45.4215,20140924,1
Gatineau,Canada,-75.7013,45.4765,20140924,1
Middletown,United States,-75.7163,39.4496,20140924,1
Virginia Beach,United States,-75.978,36.8529,20140924,1
Chestertown,United States,-76.069,39.2189,20140924,2
Camden,United States,-76.1718,36.3281,20140924,1
Newport News,United States,-76.473,37.0871,20140924,1
Annapolis,United States,-76.4922,38.9784,20140924,1
Elizabethtown,United States,-76.6027,40.1529,20140924,1
Crofton,United States,-76.6875,39.0018,20140924,1
Williamsburg,United States,-76.7075,37.2707,20140924,1
Lewisburg,United States,-76.8844,40.9645,20140924,1
College Park,United States,-76.9378,38.9897,20140924,1
Hanover,United States,-76.983,39.8007,20140924,1
Alexandria,United States,-77.0469,38.8048,20140924,1
Olney,United States,-77.0669,39.1532,20140924,1
Arlington,United States,-77.1068,38.88,20140924,2
West Falls Church,United States,-77.1878,38.8646,20140924,1
Annandale,United States,-77.1964,38.8304,20140924,1
Fairfax,United States,-77.3064,38.8462,20140924,1
Webster,United States,-77.43,43.2123,20140924,1
North Topsail Beach,United States,-77.4316,34.4902,20140924,1
Fairport,United States,-77.4419,43.0987,20140924,1
Fredericksburg,United States,-77.4605,38.3032,20140924,1
Ashburn,United States,-77.4874,39.0438,20140924,2
Tuckahoe,United States,-77.5564,37.5901,20140924,1
Rochester,United States,-77.6109,43.161,20140924,1
Wilmington,United States,-77.9447,34.2257,20140924,1
Buffalo,United States,-78.8784,42.8864,20140924,1
Fayetteville,United States,-78.8784,35.0527,20140924,1
Myrtle Beach,United States,-78.8867,33.6891,20140924,2
Pickering,Canada,-79.0868,43.8384,20140924,1
Toronto,Canada,-79.3832,43.6532,20140924,3
Danville,United States,-79.395,36.586,20140924,1
Lexington,United States,-79.4428,37.784,20140924,1
Hamilton,Canada,-79.8661,43.25,20140924,3
Pittsburgh,United States,-79.9959,40.4406,20140924,1
Porto,Portugal,-8.6239,41.1567,20140924,1
High Point,United States,-80.0053,35.9557,20140924,1
Slippery Rock,United States,-80.0564,41.064,20140924,2
Hollywood,United States,-80.1495,26.0112,20140924,1
Collingwood,Canada,-80.2169,44.5008,20140924,2
Plantation,United States,-80.2331,26.1276,20140924,1
Hialeah,United States,-80.2781,25.8576,20140924,1
Blacksburg,United States,-80.4139,37.2296,20140924,7
London,Canada,-81.2432,42.9869,20140924,1
North Canton,United States,-81.4023,40.8759,20140924,1
North Fort Myers,United States,-81.8801,26.6673,20140924,1
Brandon,United States,-82.2859,27.9378,20140924,1
Mauldin,United States,-82.3101,34.7787,20140924,1
Wesley Chapel,United States,-82.3506,28.1786,20140924,1
Palm River-Clair Mel,United States,-82.3789,27.9281,20140924,1
Huntington,United States,-82.4452,38.4193,20140924,4
Tampa,United States,-82.4572,27.9506,20140924,1
Egypt Lake-Leto,United States,-82.4954,28.017,20140924,1
Odessa,United States,-82.558,28.1794,20140924,1
Weaverville,United States,-82.5607,35.6971,20140924,1
Palm Harbor,United States,-82.7637,28.0781,20140924,1
Roseville,United States,-82.9371,42.4973,20140924,1
Detroit,United States,-83.0458,42.3314,20140924,1
Royal Oak,United States,-83.1446,42.4895,20140924,1
Troy,United States,-83.1498,42.6064,20140924,1
Dearborn Heights,United States,-83.2733,42.337,20140924,1
Westland,United States,-83.4002,42.3242,20140924,1
Toledo,United States,-83.5552,41.6639,20140924,1
Ann Arbor,United States,-83.743,42.2808,20140924,1
Murphy,United States,-84.0346,35.0876,20140924,1
Lilburn,United States,-84.143,33.8901,20140924,1
Owosso,United States,-84.1766,42.9978,20140924,1
Tallahassee,United States,-84.2807,30.4383,20140924,1
Landen,United States,-84.283,39.312,20140924,1
Atlanta,United States,-84.388,33.749,20140924,2
Cincinnati,United States,-84.512,39.1031,20140924,2
Finneytown,United States,-84.5214,39.2169,20140924,1
Marietta,United States,-84.5499,33.9526,20140924,1
Harriman,United States,-84.5524,35.934,20140924,1
Hamilton,United States,-84.5613,39.3995,20140924,1
Northgate,United States,-84.5924,39.2528,20140924,1
Muncie,United States,-85.3864,40.1934,20140924,2
Portage,United States,-85.58,42.2012,20140924,5
Traverse City,United States,-85.6206,44.7631,20140924,1
Bloomington,United States,-86.5264,39.1653,20140924,1
Madison,United States,-86.7483,34.6993,20140924,1
Nashville,United States,-86.7833,36.1667,20140924,2
Spring Hill,United States,-86.93,35.7512,20140924,1
Decatur,United States,-86.9833,34.6059,20140924,1
Chicago,United States,-87.6298,41.8781,20140924,6
Evanston,United States,-87.6877,42.0451,20140924,1
Milwaukee,United States,-87.9065,43.0389,20140924,1
Libertyville,United States,-87.9531,42.2831,20140924,1
Green Bay,United States,-88.0198,44.5192,20140924,1
Starkville,United States,-88.8184,33.4504,20140924,3
Germantown,United States,-89.8101,35.0868,20140924,1
Hernando,United States,-89.9937,34.824,20140924,1
Memphis,United States,-90.049,35.1495,20140924,2
St. Louis,United States,-90.1994,38.627,20140924,2
Baton Rouge,United States,-91.1403,30.4583,20140924,2
La Crosse,United States,-91.2396,43.8014,20140924,1
Iowa City,United States,-91.5302,41.6611,20140924,4
Cedar Rapids,United States,-91.6656,41.9779,20140924,1
Superior,United States,-92.1041,46.7208,20140924,1
Columbia,United States,-92.3341,38.9517,20140924,1
Malvern,United States,-92.813,34.3623,20140924,2
Arkadelphia,United States,-93.0538,34.1209,20140924,1
Northfield,United States,-93.1616,44.4583,20140924,1
Blaine,United States,-93.2349,45.1608,20140924,1
Minneapolis,United States,-93.2667,44.9833,20140924,1
Fayetteville,United States,-94.1574,36.0626,20140924,1
Lee's Summit,United States,-94.3822,38.9108,20140924,1
Kansas City,United States,-94.5786,39.0997,20140924,1
Houston,United States,-95.3694,29.7602,20140924,5
Broken Arrow,United States,-95.7975,36.061,20140924,1
Manhattan,United States,-96.5717,39.1836,20140924,1
Garland,United States,-96.6389,32.9126,20140924,1
Lewisville,United States,-96.9942,33.0462,20140924,2
Euless,United States,-97.082,32.8371,20140924,1
Wichita,United States,-97.3361,37.6889,20140924,1
Round Rock,United States,-97.6789,30.5083,20140924,1
Mustang,United States,-97.7245,35.3842,20140924,1
Austin,United States,-97.7431,30.2672,20140924,3
New Braunfels,United States,-98.1245,29.703,20140924,1
Lawton,United States,-98.3959,34.6036,20140924,1
San Antonio,United States,-98.4936,29.4241,20140924,1
Kerrville,United States,-99.1403,30.0474,20140924,2
Toluca,Mexico,-99.6557,19.2826,20140924,1
Malta,Malta,0,0,20140924,1
Serbia,Serbia,0,0,20140924,1
Harlow,United Kingdom,0.0878,51.7678,20140924,1
Cambridge,United Kingdom,0.1218,52.2053,20140924,1
King's Lynn,United Kingdom,0.4002,52.7565,20140924,1
Dongguan,China,113.7518,23.0205,20140924,2
Hong Kong,Hong Kong,114.1588,22.28,20140924,1
Perth,Australia,115.8575,-31.953,20140924,3
Frederiksberg,Denmark,12.5133,55.6771,20140924,1
Helsingborg,Sweden,12.6945,56.0465,20140924,1
Manila,Philippines,120.9842,14.5995,20140924,2
Makati,Philippines,121.0244,14.5547,20140924,1
Quezon City,Philippines,121.0437,14.676,20140924,1
Antipolo,Philippines,121.1245,14.6255,20140924,2
Cagayan de Oro,Philippines,124.6319,8.4542,20140924,1
Yeoju-gun,South Korea,127.6372,37.298,20140924,2
Adelaide,Australia,138.6,-34.9286,20140924,3
Melbourne,Australia,144.9633,-37.8141,20140924,6
Canberra,Australia,149.1287,-35.282,20140924,4
Sydney,Australia,151.207,-33.8675,20140924,6
Brisbane,Australia,153.0235,-27.471,20140924,3
Vienna,Austria,16.3738,48.2082,20140924,1
Wellington,New Zealand,174.7762,-41.2865,20140924,1
Napier,New Zealand,176.912,-39.4928,20140924,1
Stockholm,Sweden,18.0686,59.3293,20140924,1
Belgrade,Serbia,20.4667,44.8167,20140924,2
Kraljevo,Serbia,20.6875,43.7236,20140924,2
Arad,Romania,21.3167,46.1667,20140924,1
Debrecen,Hungary,21.6273,47.5316,20140924,1
Bucharest,Romania,26.1039,44.4325,20140924,1
Johannesburg,South Africa,28.0473,-26.2041,20140924,1
Petah Tikva,Israel,34.8878,32.084,20140924,1
Riyadh,Saudi Arabia,46.7167,24.6333,20140924,1
Utrecht,Netherlands,5.1178,52.0917,20140924,1
Lelystad,Netherlands,5.4714,52.5185,20140924,1
Dusseldorf,Germany,6.7735,51.2277,20140924,1
Fribourg,Switzerland,7.1456,46.8017,20140924,1
Mumbai,India,72.8777,19.076,20140924,1
Pimpri Chinchwad,India,73.7997,18.6298,20140924,1
Bangalore,India,77.5946,12.9716,20140924,2
Secunderabad,India,78.4983,17.4399,20140924,2
Chennai,India,80.2508,13.0524,20140924,1
Vijayawada,India,80.648,16.5062,20140924,1
Leinfelden-Echterdingen,Germany,9.1407,48.698,20140924,1
Milan,Italy,9.1859,45.4654,20140924,2
London,United Kingdom,-0.1278,51.5074,20140925,10
Worthing,United Kingdom,-0.3729,50.8179,20140925,1
Portsmouth,United Kingdom,-1.0833,50.8167,20140925,1
Nottingham,United Kingdom,-1.1581,52.9548,20140925,1
Didcot,United Kingdom,-1.2448,51.608,20140925,1
Southampton,United Kingdom,-1.4044,50.9097,20140925,1
Newcastle upon Tyne,United Kingdom,-1.6178,54.9783,20140925,1
Pudsey,United Kingdom,-1.663,53.797,20140925,2
Ashbourne,United Kingdom,-1.7322,53.0166,20140925,1
Rapid City,United States,-103.231,44.0805,20140925,1
Colorado Springs,United States,-104.8214,38.8339,20140925,4
Denver,United States,-104.9847,39.7376,20140925,4
Loveland,United States,-105.075,40.3978,20140925,1
Lakewood,United States,-105.0814,39.7047,20140925,1
Fort Collins,United States,-105.0844,40.5853,20140925,1
Boulder,United States,-105.2705,40.015,20140925,1
Steamboat Springs,United States,-106.8317,40.485,20140925,2
Bozeman,United States,-111.0472,45.6778,20140925,1
Great Falls,United States,-111.2833,47.4942,20140925,1
Provo,United States,-111.6585,40.2338,20140925,1
Draper,United States,-111.8638,40.5247,20140925,1
Salt Lake City,United States,-111.891,40.7608,20140925,3
Tempe,United States,-111.94,33.4255,20140925,1
Layton,United States,-111.9711,41.0602,20140925,1
Edmonton,Canada,-113.4909,53.5444,20140925,2
Calgary,Canada,-114.0581,51.0453,20140925,7
Paradise,United States,-115.1467,36.0972,20140925,1
Enterprise,United States,-115.2419,36.0252,20140925,1
Coeur d'Alene,United States,-116.7805,47.6777,20140925,1
San Diego,United States,-117.1611,32.7157,20140925,2
Murrieta,United States,-117.2139,33.5539,20140925,1
Rialto,United States,-117.3703,34.1064,20140925,1
Santa Ana,United States,-117.8678,33.7456,20140925,3
Pasadena,United States,-118.1445,34.1478,20140925,1
Los Angeles,United States,-118.2437,34.0522,20140925,12
Torrance,United States,-118.3406,33.8358,20140925,1
Beverly Hills,United States,-118.4004,34.0736,20140925,1
Santa Monica,United States,-118.4912,34.0195,20140925,2
Thousand Oaks,United States,-118.8376,34.1706,20140925,1
Fresno,United States,-119.7726,36.7468,20140925,1
Yosemite Lakes,United States,-119.7727,37.1911,20140925,1
Oakdale,United States,-120.8472,37.7666,20140925,3
Stockton,United States,-121.2908,37.9577,20140925,4
Chico,United States,-121.8375,39.7285,20140925,1
Pittsburg,United States,-121.8847,38.028,20140925,1
San Jose,United States,-121.895,37.3394,20140925,1
Lake Stevens,United States,-122.0637,48.0151,20140925,2
Alameda,United States,-122.2416,37.7652,20140925,1
Seattle,United States,-122.3321,47.6062,20140925,2
San Francisco,United States,-122.4194,37.7749,20140925,2
Half Moon Bay,United States,-122.4286,37.4636,20140925,2
Gresham,United States,-122.4302,45.5001,20140925,1
Tacoma,United States,-122.4443,47.2529,20140925,1
Portland,United States,-122.6762,45.5235,20140925,1
Ashland,United States,-122.7095,42.1946,20140925,1
Coquitlam,Canada,-122.7932,49.2838,20140925,1
New Westminster,Canada,-122.9109,49.2057,20140925,1
Hillsboro,United States,-122.9898,45.5229,20140925,1
Vancouver,Canada,-123.1139,49.2612,20140925,5
Corvallis,United States,-123.262,44.5646,20140925,1
Roseburg,United States,-123.3417,43.2165,20140925,1
Colwood,Canada,-123.4958,48.4236,20140925,1
Powell River,Canada,-124.5247,49.8352,20140925,1
Bristol,United Kingdom,-2.5879,51.4545,20140925,1
Liverpool,United Kingdom,-2.9916,53.4084,20140925,1
Angra do Heroismo,Portugal,-27.2294,38.6635,20140925,1
Cardiff,United Kingdom,-3.1791,51.4816,20140925,4
Plymouth,United Kingdom,-4.1427,50.3755,20140925,1
Llanelli,United Kingdom,-4.1602,51.6809,20140925,1
Belo Horizonte,Brazil,-43.9352,-19.9245,20140925,1
Sao Paulo,Brazil,-46.6333,-23.5505,20140925,2
Belfast,United Kingdom,-5.9301,54.5973,20140925,2
Porto Alegre,Brazil,-51.2177,-30.0347,20140925,1
Dublin,Ireland,-6.2603,53.3498,20140925,5
Santiago,Chile,-70.642,-33.4691,20140925,2
Boston,United States,-71.0598,42.3584,20140925,3
Taunton,United States,-71.0898,41.9001,20140925,3
Somerville,United States,-71.0995,42.3876,20140925,1
Cambridge,United States,-71.1097,42.3736,20140925,2
Fall River,United States,-71.155,41.7015,20140925,1
Newton,United States,-71.2092,42.337,20140925,2
Waltham,United States,-71.2356,42.3765,20140925,4
Natick,United States,-71.35,42.2833,20140925,1
Westford,United States,-71.4378,42.5793,20140925,1
South Kingstown,United States,-71.5247,41.4476,20140925,1
Fitchburg,United States,-71.8023,42.5834,20140925,1
Keene,United States,-72.2781,42.9337,20140925,1
Claremont,United States,-72.3468,43.3767,20140925,1
Windsor,United States,-72.6437,41.8526,20140925,1
Middlebury,United States,-73.1674,44.0153,20140925,4
Bethel,United States,-73.414,41.3712,20140925,1
Merrick,United States,-73.5515,40.6629,20140925,1
Chatham,United States,-73.5948,42.3643,20140925,1
Garden City,United States,-73.6343,40.7268,20140925,1
Rockville Centre,United States,-73.6412,40.6587,20140925,1
Saratoga Springs,United States,-73.7846,43.0831,20140925,1
East Glenville,United States,-73.919,42.8715,20140925,1
Kingston,United States,-73.9974,41.927,20140925,1
New York,United States,-74.0059,40.7128,20140925,7
Pearl River,United States,-74.0218,41.059,20140925,1
Jersey City,United States,-74.0776,40.7282,20140925,2
Ridgewood,United States,-74.1165,40.9793,20140925,2
Fair Lawn,United States,-74.1318,40.9404,20140925,1
Newark,United States,-74.1724,40.7357,20140925,1
Amsterdam,United States,-74.1904,42.9377,20140925,1
Jackson,United States,-74.3562,40.0931,20140925,4
New Brunswick,United States,-74.4518,40.4862,20140925,2
Randolph,United States,-74.5747,40.8478,20140925,1
Mount Laurel,United States,-74.891,39.934,20140925,1
Penndel,United States,-74.9166,40.1521,20140925,2
Philadelphia,United States,-75.1638,39.9523,20140925,8
Paulsboro,United States,-75.2405,39.8304,20140925,1
Broomall,United States,-75.3547,39.9717,20140925,1
Royersford,United States,-75.538,40.1843,20140925,1
Wilmington,United States,-75.5398,39.7391,20140925,1
Medellin,Colombia,-75.5906,6.2308,20140925,1
Federalsburg,United States,-75.7722,38.6943,20140925,1
Baltimore,United States,-76.6122,39.2904,20140925,1
Hershey,United States,-76.6502,40.2859,20140925,1
York,United States,-76.7277,39.9626,20140925,2
Washington,United States,-77.0369,38.9072,20140925,3
Alexandria,United States,-77.0469,38.8048,20140925,1
Chevy Chase,United States,-77.0772,38.9949,20140925,1
Arlington,United States,-77.1068,38.88,20140925,1
Newington,United States,-77.185,38.7384,20140925,1
Hopewell,United States,-77.2872,37.3043,20140925,1
Brambleton,United States,-77.5282,38.9807,20140925,1
Rochester,United States,-77.6109,43.161,20140925,1
State College,United States,-77.86,40.7934,20140925,1
Peterborough,Canada,-78.3197,44.3091,20140925,1
Raleigh,United States,-78.6382,35.7796,20140925,1
Cheektowaga,United States,-78.7446,42.9026,20140925,2
Tonawanda,United States,-78.8553,42.9814,20140925,1
Toronto,Canada,-79.3832,43.6532,20140925,1
Hamilton,Canada,-79.8661,43.25,20140925,1
Roanoke,United States,-79.9414,37.271,20140925,1
Archdale,United States,-79.972,35.9146,20140925,1
Pittsburgh,United States,-79.9959,40.4406,20140925,1
Cork,Ireland,-8.4863,51.8969,20140925,1
High Point,United States,-80.0053,35.9557,20140925,1
Summerville,United States,-80.1757,33.0185,20140925,2
Blacksburg,United States,-80.4139,37.2296,20140925,5
Waterloo,Canada,-80.5204,43.4643,20140925,3
Mooresville,United States,-80.8101,35.5849,20140925,2
Charlotte,United States,-80.8431,35.2271,20140925,2
Columbia,United States,-81.0348,34.0007,20140925,1
Ormond Beach,United States,-81.0559,29.2858,20140925,1
Orlando,United States,-81.3792,28.5383,20140925,1
Solon,United States,-81.4412,41.3898,20140925,1
Lorain,United States,-82.1824,41.4528,20140925,2
Brandon,United States,-82.2859,27.9378,20140925,1
Gainesville,United States,-82.3248,29.6516,20140925,1
Mansfield,United States,-82.5154,40.7584,20140925,1
Pikeville,United States,-82.5188,37.4793,20140925,1
Palm Harbor,United States,-82.7637,28.0781,20140925,1
Plain City,United States,-83.2674,40.1076,20140925,1
Flint,United States,-83.6875,43.0125,20140925,1
Ann Arbor,United States,-83.743,42.2808,20140925,1
Suwanee,United States,-84.0713,34.0515,20140925,1
McDonough,United States,-84.1469,33.4473,20140925,1
Roswell,United States,-84.3616,34.0232,20140925,1
Atlanta,United States,-84.388,33.749,20140925,1
Summit Township,United States,-84.4593,42.2012,20140925,1
Woodstock,United States,-84.5194,34.1015,20140925,1
Delhi Charter Township,United States,-84.5327,42.6263,20140925,1
Quincy,United States,-84.5832,30.5871,20140925,2
Muncie,United States,-85.3864,40.1934,20140925,1
Portage,United States,-85.58,42.2012,20140925,1
Traverse City,United States,-85.6206,44.7631,20140925,1
Huntsville,United States,-86.5861,34.7304,20140925,1
Nashville,United States,-86.7833,36.1667,20140925,2
Valparaiso,United States,-87.0611,41.4731,20140925,1
Palos Hills,United States,-87.817,41.6967,20140925,1
Milwaukee,United States,-87.9065,43.0389,20140925,1
Elmhurst,United States,-87.9403,41.8995,20140925,1
Mequon,United States,-87.96,43.2242,20140925,1
Elk Grove Village,United States,-87.9704,42.0039,20140925,1
Villa Park,United States,-87.989,41.8898,20140925,1
Green Bay,United States,-88.0198,44.5192,20140925,1
Schaumburg,United States,-88.0834,42.0334,20140925,7
Naperville,United States,-88.1473,41.7859,20140925,1
Mukwonago,United States,-88.3334,42.8667,20140925,1
Memphis,United States,-90.049,35.1495,20140925,4
Granite City,United States,-90.1487,38.7014,20140925,1
Concord,United States,-90.3607,38.5107,20140925,1
Poplar Bluff,United States,-90.3929,36.757,20140925,1
Chesterfield,United States,-90.5771,38.6631,20140925,1
Pacific,United States,-90.7415,38.482,20140925,1
Iowa City,United States,-91.5302,41.6611,20140925,2
Duluth,United States,-92.1005,46.7867,20140925,1
Monroe,United States,-92.1193,32.5093,20140925,1
Columbia,United States,-92.3341,38.9517,20140925,1
White Bear Lake,United States,-93.0081,45.0854,20140925,1
Saint Paul,United States,-93.09,44.9537,20140925,1
Edina,United States,-93.35,44.8897,20140925,1
West Des Moines,United States,-93.7113,41.5772,20140925,2
Saint Cloud,United States,-94.1632,45.5579,20140925,2
Nacogdoches,United States,-94.6555,31.6035,20140925,1
Louisburg,United States,-94.6808,38.6195,20140925,1
Olathe,United States,-94.8191,38.8814,20140925,1
Houston,United States,-95.3694,29.7602,20140925,4
Katy,United States,-95.8244,29.7858,20140925,1
College Station,United States,-96.3344,30.628,20140925,2
Allen,United States,-96.6705,33.1032,20140925,1
Sioux Falls,United States,-96.7311,43.5446,20140925,1
Dallas,United States,-96.8004,32.7801,20140925,2
Junction City,United States,-96.8314,39.0286,20140925,1
Irving,United States,-96.9489,32.814,20140925,1
Waco,United States,-97.1467,31.5493,20140925,2
Wichita,United States,-97.3361,37.6889,20140925,3
Corpus Christi,United States,-97.3964,27.8006,20140925,1
Killeen,United States,-97.7278,31.1171,20140925,1
Austin,United States,-97.7431,30.2672,20140925,5
Copperas Cove,United States,-97.9031,31.1241,20140925,1
Lakeway,United States,-97.9917,30.368,20140925,2
Lawton,United States,-98.3959,34.6036,20140925,1
Mexico City,Mexico,-99.1332,19.4326,20140925,2
Greece,Greece,0,0,20140925,2
Macedonia (FYROM),Macedonia (FYROM),0,0,20140925,1
Oman,Oman,0,0,20140925,2
Serbia,Serbia,0,0,20140925,1
Surat Thani,Thailand,0,0,20140925,1
Bury St Edmunds,United Kingdom,0.7164,52.2444,20140925,1
Colchester,United Kingdom,0.8919,51.8959,20140925,1
Canterbury,United Kingdom,1.0789,51.2802,20140925,1
Bangkok,Thailand,100.5241,13.7279,20140925,1
Kuala Lumpur,Malaysia,101.6869,3.139,20140925,2
Neubiberg,Germany,11.6715,48.0747,20140925,2
Hong Kong,Hong Kong,114.1588,22.28,20140925,1
Ballerup,Denmark,12.3548,55.7245,20140925,1
Copenhagen,Denmark,12.5683,55.6761,20140925,2
Manila,Philippines,120.9842,14.5995,20140925,1
Makati,Philippines,121.0244,14.5547,20140925,1
Cebu City,Philippines,123.8854,10.3157,20140925,1
Hennigsdorf,Germany,13.2011,52.632,20140925,1
Nagano,Japan,138.1942,36.6486,20140925,1
Adelaide,Australia,138.6,-34.9286,20140925,2
Minato,Japan,139.7516,35.6581,20140925,1
Caivano,Italy,14.3046,40.9568,20140925,1
Melbourne,Australia,144.9633,-37.8141,20140925,2
Sydney,Australia,151.207,-33.8675,20140925,6
Christchurch,New Zealand,172.6362,-43.5321,20140925,1
Auckland,New Zealand,174.7633,-36.8485,20140925,6
Cape Town,South Africa,18.4241,-33.9249,20140925,1
Paris,France,2.3522,48.8566,20140925,1
Rzeszow,Poland,21.9993,50.0409,20140925,1
Bialystok,Poland,23.1688,53.1325,20140925,1
Cluj-Napoca,Romania,23.5833,46.7667,20140925,1
Pitesti,Romania,24.8678,44.8606,20140925,2
Izmir,Turkey,27.1287,38.4188,20140925,1
Minsk,Belarus,27.5667,53.9,20140925,1
Randburg,South Africa,28.0064,-26.0936,20140925,1
Emalahleni,South Africa,29.2553,-25.8728,20140925,1
Kortrijk,Belgium,3.2577,50.8195,20140925,1
Kyiv,Ukraine,30.5234,50.4501,20140925,3
Rotterdam,Netherlands,4.5,51.9167,20140925,1
Amsterdam,Netherlands,4.8952,52.3702,20140925,1
Tilburg,Netherlands,5.0919,51.5606,20140925,1
Amersfoort,Netherlands,5.3878,52.1561,20140925,1
Epe,Netherlands,5.9837,52.345,20140925,1
Dubai,United Arab Emirates,55.1817,25.0477,20140925,1
Islamabad,Pakistan,73.0931,33.7294,20140925,2
Vaihingen an der Enz,Germany,8.9612,48.9334,20140925,1
Stuttgart,Germany,9.1818,48.7754,20140925,1
Milan,Italy,9.1859,45.4654,20140925,1
