City,Country,Longitude,Latitude,Date,Pageviews
Kuala Lumpur,Malaysia,101.6869,3.139,20150302,224
Huancayo,Peru,-75.2103,-12.0686,20150224,224
Tacna,Peru,-70.2463,-18.0066,20150214,224
Wroclaw,Poland,17.0385,51.1079,20150215,224
Lodz,Poland,19.456,51.7592,20150228,224
Krakow,Poland,19.945,50.0647,20150213,224
Poznan,Poland,16.9252,52.4064,20150216,224
Poznan,Poland,16.9252,52.4064,20150225,224
Krasnoyarsk,Russia,92.8932,56.0153,20150302,224
Perm,Russia,56.3167,58,20150306,224
Yekaterinburg,Russia,60.6057,56.8389,20150301,224
Bratislava,Slovakia,17.1071,48.1459,20150306,224
Antalya,Turkey,30.7056,36.8841,20150303,224
Izmir,Turkey,27.1287,38.4188,20150301,224
Orlando,United States,-81.3792,28.5383,20150225,224
Evanston,United States,-87.6877,42.0451,20150227,224
Indianapolis,United States,-86.1581,39.7684,20150223,224
Lexington,United States,-84.5037,38.0406,20150223,224
Lexington,United States,-84.5037,38.0406,20150228,224
Baltimore,United States,-76.6122,39.2904,20150302,224
Saint Paul,United States,-93.09,44.9537,20150304,224
Fargo,United States,-96.7898,46.8772,20150309,224
Omaha,United States,-95.998,41.2524,20150228,224
Albuquerque,United States,-106.61,35.1107,20150226,224
New York,United States,-74.0059,40.7128,20150222,224
Columbus,United States,-82.9988,39.9612,20150304,224
Eugene,United States,-123.0868,44.0521,20150227,224
Kraljevo,Serbia,20.6873,43.7239,20150226,224
Lawrence Township,United States,-74.7294,40.2778,20150302,224
Yigitali,Turkey,29.0213,40.1763,20150221,224
Yigitali,Turkey,29.0213,40.1763,20150223,224
Yigitali,Turkey,29.0213,40.1763,20150303,224
Melbourne,Australia,144.9633,-37.8141,20150215,216
Brussels,Belgium,4.3517,50.8503,20150227,216
Ghent,Belgium,3.7174,51.0543,20150218,216
Goiania,Brazil,-49.2648,-16.6869,20150304,216
Niteroi,Brazil,-43.1152,-22.886,20150228,216
Rio de Janeiro,Brazil,-43.197,-22.9083,20150224,216
Joinville,Brazil,-48.8464,-26.3044,20150227,216
Campinas,Brazil,-47.0626,-22.9099,20150304,216
Calgary,Canada,-114.0581,51.0453,20150213,216
Richmond,Canada,-123.1336,49.1666,20150225,216
Surrey,Canada,-122.85,49.1833,20150228,216
Fredericton,Canada,-66.6431,45.9636,20150226,216
Markham,Canada,-79.337,43.8561,20150226,216
Thunder Bay,Canada,-89.2477,48.3809,20150227,216
Toronto,Canada,-79.3832,43.6532,20150309,216
Waterloo,Canada,-80.5204,43.4643,20150223,216
Quito,Ecuador,-78.5127,-0.2232,20150303,216
Barcelona,Spain,2.1734,41.3851,20150221,216
Birmingham,United Kingdom,-1.8904,52.4862,20150227,216
Croydon,United Kingdom,-0.0982,51.3762,20150224,216
Manchester,United Kingdom,-2.2426,53.4808,20150303,216
Newcastle upon Tyne,United Kingdom,-1.6178,54.9783,20150225,216
Athens,Greece,23.7294,37.9839,20150213,216
Vilnius,Lithuania,25.2797,54.6872,20150218,216
Morelia,Mexico,-101.195,19.7059,20150226,216
Tepic,Mexico,-104.8946,21.5042,20150227,216
Reynosa,Mexico,-98.2778,26.0922,20150227,216
Xalapa,Mexico,-96.9102,19.5438,20150226,216
Utrecht,Netherlands,5.1214,52.0907,20150303,216
Panama,Panama,-79.5167,8.9833,20150228,216
Arequipa,Peru,-71.5375,-16.409,20150213,216
Santiago de Surco,Peru,-76.9918,-12.1416,20150220,216
Santiago de Surco,Peru,-76.9918,-12.1416,20150304,216
Chiclayo,Peru,-79.8366,-6.763,20150216,216
Krakow,Poland,19.945,50.0647,20150301,216
Katowice,Poland,19.0238,50.2649,20150227,216
Poznan,Poland,16.9252,52.4064,20150303,216
Krasnodar,Russia,38.9667,45.0333,20150302,216
Krasnoyarsk,Russia,92.8932,56.0153,20150226,216
Saint Petersburg,Russia,30.3351,59.9343,20150225,216
Singapore,Singapore,103.851,1.2801,20150304,216
Bratislava,Slovakia,17.1071,48.1459,20150307,216
Adana,Turkey,35.3213,37,20150221,216
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150228,216
Kyiv,Ukraine,30.5234,50.4501,20150305,216
Lviv,Ukraine,24.0297,49.8397,20150225,216
Odessa,Ukraine,30.7233,46.4825,20150221,216
Odessa,Ukraine,30.7233,46.4825,20150225,216
Kharkiv,Ukraine,36.2304,49.9935,20150222,216
Miami,United States,-80.1918,25.7617,20150228,216
Orlando,United States,-81.3792,28.5383,20150226,216
Baltimore,United States,-76.6122,39.2904,20150223,216
Baltimore,United States,-76.6122,39.2904,20150224,216
Columbia,United States,-92.3341,38.9517,20150228,216
Newark,United States,-74.1724,40.7357,20150223,216
Portland,United States,-122.6765,45.5231,20150224,216
Philadelphia,United States,-75.1652,39.9526,20150304,216
Philadelphia,United States,-75.1652,39.9526,20150306,216
Nashville,United States,-86.7816,36.1627,20150302,216
Dallas,United States,-96.801,32.7803,20150301,216
Lynchburg,United States,-79.1423,37.4138,20150227,216
Spokane,United States,-117.426,47.6588,20150227,216
Belgrade,Serbia,20.4489,44.7866,20150306,216
Entroncamento,Portugal,-8.4788,39.4611,20150303,216
Bay Lake,United States,-81.5659,28.3886,20150228,216
Paradise,United States,-115.1467,36.0972,20150228,216
Yigitali,Turkey,29.0213,40.1763,20150225,216
Dubai,United Arab Emirates,55.2708,25.2048,20150226,207
Dubai,United Arab Emirates,55.2708,25.2048,20150302,207
Brisbane,Australia,153.0235,-27.471,20150307,207
Antwerp,Belgium,4.4025,51.2194,20150218,207
Liege,Belgium,5.5797,50.6326,20150218,207
Minsk,Belarus,27.5667,53.9,20150301,207
Fortaleza,Brazil,-38.5267,-3.7319,20150227,207
Belo Horizonte,Brazil,-43.9352,-19.9245,20150301,207
Belo Horizonte,Brazil,-43.9352,-19.9245,20150302,207
Santos,Brazil,-46.3264,-23.9561,20150227,207
Lethbridge,Canada,-112.8418,49.6935,20150227,207
Richmond,Canada,-123.1336,49.1666,20150226,207
Victoria,Canada,-123.3656,48.4284,20150226,207
Ottawa,Canada,-75.6972,45.4215,20150303,207
Valparaiso,Chile,-71.6204,-33.0456,20150301,207
San Jose,Costa Rica,-84.0907,9.9281,20150227,207
Dortmund,Germany,7.4653,51.5136,20150226,207
Dusseldorf,Germany,6.7735,51.2277,20150301,207
Barcelona,Spain,2.1734,41.3851,20150220,207
Valencia,Spain,-0.3763,39.4699,20150217,207
Valencia,Spain,-0.3763,39.4699,20150227,207
Bristol,United Kingdom,-2.5879,51.4545,20150226,207
Leicester,United Kingdom,-1.1398,52.6369,20150224,207
Aberdeen,United Kingdom,-2.0943,57.1497,20150225,207
Athens,Greece,23.7294,37.9839,20150305,207
Hong Kong,Hong Kong,114.1588,22.28,20150306,207
New Delhi,India,77.2207,28.6322,20150224,207
New Delhi,India,77.2207,28.6322,20150304,207
Dublin,Ireland,-6.2603,53.3498,20150303,207
Tel Aviv-Yafo,Israel,34.7818,32.0853,20150226,207
Milan,Italy,9.1859,45.4654,20150227,207
Setagaya,Japan,139.6532,35.6466,20150306,207
Monclova,Mexico,-101.4215,26.908,20150227,207
Mexico City,Mexico,-99.1332,19.4326,20150308,207
Ciudad Obregon,Mexico,-109.9304,27.4828,20150227,207
Hermosillo,Mexico,-110.9559,29.073,20150226,207
Petaling Jaya,Malaysia,101.6449,3.0993,20150304,207
Lagos,Nigeria,3.3792,6.5244,20150303,207
Santiago de Surco,Peru,-76.9918,-12.1416,20150221,207
Santiago de Surco,Peru,-76.9918,-12.1416,20150305,207
Trujillo,Peru,-79.03,-8.1124,20150302,207
Quezon City,Philippines,121.0437,14.676,20150224,207
San Juan,Puerto Rico,-66.1057,18.4663,20150227,207
Bucharest,Romania,26.1025,44.4268,20150304,207
Ufa,Russia,55.9721,54.7388,20150302,207
Ufa,Russia,55.9721,54.7388,20150304,207
Yekaterinburg,Russia,60.6057,56.8389,20150302,207
Stockholm,Sweden,18.0686,59.3293,20150227,207
Bangkok,Thailand,100.5241,13.7279,20150228,207
Ankara,Turkey,32.8541,39.9208,20150305,207
Antalya,Turkey,30.7056,36.8841,20150304,207
Lviv,Ukraine,24.0297,49.8397,20150226,207
Kharkiv,Ukraine,36.2304,49.9935,20150226,207
Huntsville,United States,-86.5861,34.7304,20150227,207
Tucson,United States,-110.9265,32.2217,20150225,207
San Francisco,United States,-122.4194,37.7749,20150309,207
Tallahassee,United States,-84.2807,30.4383,20150227,207
Bloomington,United States,-86.5264,39.1653,20150227,207
Cambridge,United States,-71.1097,42.3736,20150301,207
Grand Rapids,United States,-85.6681,42.9634,20150227,207
St. Louis,United States,-90.1994,38.627,20150213,207
Charlotte,United States,-80.8431,35.2271,20150225,207
Charlotte,United States,-80.8431,35.2271,20150226,207
Santa Fe,United States,-105.9378,35.687,20150226,207
Syracuse,United States,-76.1474,43.0481,20150223,207
Pittsburgh,United States,-79.9959,40.4406,20150224,207
Columbia,United States,-81.0348,34.0007,20150227,207
Mount Pleasant,United States,-79.8284,32.8323,20150301,207
Pierre,United States,-100.351,44.3683,20150226,207
Sandton,South Africa,28.0567,-26.1076,20150218,207
Tampico,Mexico,-97.8611,22.2331,20150227,207
Dubai,United Arab Emirates,55.2708,25.2048,20150301,199
Gold Coast,Australia,153.4257,-28.0173,20150227,199
Schaerbeek,Belgium,4.3773,50.8674,20150219,199
Ghent,Belgium,3.7174,51.0543,20150219,199
Sofia,Bulgaria,23.3219,42.6977,20150308,199
Fortaleza,Brazil,-38.5267,-3.7319,20150304,199
Rio de Janeiro,Brazil,-43.197,-22.9083,20150306,199
Coquitlam,Canada,-122.7932,49.2838,20150227,199
Brantford,Canada,-80.2644,43.1394,20150227,199
Quebec City,Canada,-71.2428,46.8033,20150223,199
Saskatoon,Canada,-106.6701,52.1332,20150223,199
Valparaiso,Chile,-71.6204,-33.0456,20150302,199
San Jose,Costa Rica,-84.0907,9.9281,20150301,199
Prague,Czech Republic,14.4378,50.0755,20150227,199
Freiburg,Germany,7.8421,47.999,20150227,199
Munich,Germany,11.582,48.1351,20150301,199
Wiesbaden,Germany,8.2398,50.0782,20150227,199
Bonn,Germany,7.0982,50.7374,20150227,199
Barcelona,Spain,2.1734,41.3851,20150218,199
Barcelona,Spain,2.1734,41.3851,20150223,199
Barcelona,Spain,2.1734,41.3851,20150306,199
Valencia,Spain,-0.3763,39.4699,20150220,199
Brighton,United Kingdom,-0.1372,50.8225,20150227,199
Bristol,United Kingdom,-2.5879,51.4545,20150228,199
Bristol,United Kingdom,-2.5879,51.4545,20150302,199
Coventry,United Kingdom,-1.5197,52.4068,20150225,199
Leeds,United Kingdom,-1.5491,53.8008,20150304,199
Norwich,United Kingdom,1.2974,52.6309,20150224,199
Sheffield,United Kingdom,-1.4701,53.3811,20150302,199
York,United Kingdom,-1.0873,53.96,20150227,199
Edinburgh,United Kingdom,-3.1883,55.9533,20150214,199
Edinburgh,United Kingdom,-3.1883,55.9533,20150218,199
Seoul,South Korea,126.978,37.5665,20150225,199
Monterrey,Mexico,-100.3161,25.6866,20150302,199
Rotterdam,Netherlands,4.4777,51.9244,20150303,199
Wellington,New Zealand,174.7762,-41.2865,20150216,199
Santiago de Surco,Peru,-76.9918,-12.1416,20150222,199
Santiago de Surco,Peru,-76.9918,-12.1416,20150228,199
Lima,Peru,-77.0283,-12.0433,20150216,199
Lima,Peru,-77.0283,-12.0433,20150217,199
Quezon City,Philippines,121.0437,14.676,20150226,199
Poznan,Poland,16.9252,52.4064,20150218,199
Faro,Portugal,-7.9304,37.0194,20150303,199
Sao Domingos de Rana,Portugal,-9.339,38.7124,20150303,199
Bucharest,Romania,26.1025,44.4268,20150222,199
Moscow,Russia,37.6173,55.7558,20150213,199
Niznij Novgorod,Russia,43.9361,56.2965,20150227,199
Novosibirsk,Russia,82.9357,55.0084,20150220,199
Novosibirsk,Russia,82.9357,55.0084,20150221,199
Novosibirsk,Russia,82.9357,55.0084,20150228,199
Novosibirsk,Russia,82.9357,55.0084,20150305,199
Perm,Russia,56.3167,58,20150227,199
Yekaterinburg,Russia,60.6057,56.8389,20150228,199
Erzurum,Turkey,41.2769,39.9086,20150303,199
Kayseri,Turkey,35.4787,38.7312,20150304,199
Lviv,Ukraine,24.0297,49.8397,20150223,199
Lviv,Ukraine,24.0297,49.8397,20150301,199
Little Rock,United States,-92.2896,34.7465,20150302,199
Phoenix,United States,-112.074,33.4484,20150213,199
Tempe,United States,-111.94,33.4255,20150227,199
Irvine,United States,-117.7947,33.6839,20150223,199
Oakland,United States,-122.2711,37.8044,20150225,199
San Francisco,United States,-122.4194,37.7749,20150306,199
Denver,United States,-104.9849,39.7384,20150304,199
Hartford,United States,-72.6851,41.7637,20150227,199
Fort Lauderdale,United States,-80.1373,26.1224,20150227,199
Jacksonville,United States,-81.6556,30.3322,20150217,199
Miami Beach,United States,-80.1301,25.7907,20150223,199
Louisville,United States,-85.7585,38.2527,20150302,199
Cambridge,United States,-71.1097,42.3736,20150303,199
Baltimore,United States,-76.6122,39.2904,20150226,199
Ann Arbor,United States,-83.743,42.2808,20150225,199
Minneapolis,United States,-93.2667,44.9833,20150213,199
Greenville,United States,-77.3664,35.6127,20150227,199
Las Vegas,United States,-115.1398,36.1699,20150228,199
Cincinnati,United States,-84.512,39.1031,20150223,199
Philadelphia,United States,-75.1652,39.9526,20150305,199
Nashville,United States,-86.7816,36.1627,20150224,199
College Station,United States,-96.3344,30.628,20150227,199
Dallas,United States,-96.8004,32.7801,20150213,199
Salt Lake City,United States,-111.891,40.7608,20150224,199
Eau Claire,United States,-91.4985,44.8114,20150227,199
Vienna,Austria,16.3738,48.2082,20150226,190
Vienna,Austria,16.3738,48.2082,20150228,190
Brussels,Belgium,4.3517,50.8503,20150303,190
Goiania,Brazil,-49.2648,-16.6869,20150226,190
Porto Alegre,Brazil,-51.2177,-30.0347,20150228,190
Edmonton,Canada,-113.4909,53.5444,20150225,190
Edmonton,Canada,-113.4909,53.5444,20150304,190
Red Deer,Canada,-113.8112,52.2681,20150227,190
Vancouver,Canada,-123.1207,49.2827,20150303,190
Winnipeg,Canada,-97.1375,49.8998,20150301,190
Sudbury,Canada,-81.01,46.49,20150226,190
Charlottetown,Canada,-63.1311,46.2382,20150227,190
Gatineau,Canada,-75.7013,45.4765,20150227,190
Laval,Canada,-73.7124,45.6067,20150227,190
Montreal,Canada,-73.5673,45.5017,20150305,190
Bogota,Colombia,-74.0758,4.5981,20150224,190
Prague,Czech Republic,14.4378,50.0755,20150228,190
Copenhagen,Denmark,12.5683,55.6761,20150228,190
Seville,Spain,-5.9845,37.3891,20150301,190
Valencia,Spain,-0.3763,39.4699,20150224,190
Helsinki,Finland,24.9384,60.1699,20150228,190
Brighton,United Kingdom,-0.1372,50.8225,20150226,190
Coventry,United Kingdom,-1.5197,52.4068,20150224,190
Leeds,United Kingdom,-1.5491,53.8008,20150214,190
Leeds,United Kingdom,-1.5491,53.8008,20150225,190
Newcastle upon Tyne,United Kingdom,-1.6178,54.9783,20150227,190
Newcastle upon Tyne,United Kingdom,-1.6178,54.9783,20150302,190
Northampton,United Kingdom,-0.9027,52.2405,20150224,190
Norwich,United Kingdom,1.2974,52.6309,20150225,190
Southampton,United Kingdom,-1.4044,50.9097,20150302,190
Dublin,Ireland,-6.2603,53.3498,20150304,190
Rome,Italy,12.4964,41.9028,20150302,190
Vilnius,Lithuania,25.2797,54.6872,20150227,190
Tijuana,Mexico,-116.9617,32.4888,20150226,190
Puebla,Mexico,-98.2062,19.0413,20150228,190
Los Mochis,Mexico,-108.9859,25.7905,20150227,190
San Luis Potosi,Mexico,-100.9855,22.1565,20150228,190
Coatzacoalcos,Mexico,-94.4344,18.1406,20150227,190
Santiago de Surco,Peru,-76.9918,-12.1416,20150223,190
Huancayo,Peru,-75.2103,-12.0686,20150305,190
Quezon City,Philippines,121.0437,14.676,20150225,190
Quezon City,Philippines,121.0437,14.676,20150302,190
Lodz,Poland,19.456,51.7592,20150215,190
Lublin,Poland,22.5684,51.2465,20150228,190
Krakow,Poland,19.945,50.0647,20150302,190
Warsaw,Poland,21.0122,52.2297,20150307,190
Poznan,Poland,16.9252,52.4064,20150217,190
Poznan,Poland,16.9252,52.4064,20150301,190
Szczecin,Poland,14.5528,53.4285,20150227,190
Coimbra,Portugal,-8.4103,40.2033,20150304,190
Lisbon,Portugal,-9.1393,38.7223,20150214,190
Lisbon,Portugal,-9.1393,38.7223,20150307,190
Queluz,Portugal,-9.2587,38.7574,20150303,190
Krasnodar,Russia,38.9667,45.0333,20150221,190
Krasnodar,Russia,38.9667,45.0333,20150304,190
Moscow,Russia,37.6173,55.7558,20150309,190
Antalya,Turkey,30.7056,36.8841,20150301,190
Kyiv,Ukraine,30.5234,50.4501,20150304,190
Kharkiv,Ukraine,36.2304,49.9935,20150225,190
Kharkiv,Ukraine,36.2304,49.9935,20150303,190
Birmingham,United States,-86.8025,33.5207,20150227,190
Fayetteville,United States,-94.1574,36.0626,20150227,190
Little Rock,United States,-92.2896,34.7465,20150303,190
Tucson,United States,-110.9265,32.2217,20150228,190
Sacramento,United States,-121.4944,38.5816,20150225,190
San Francisco,United States,-122.4194,37.7749,20150215,190
San Jose,United States,-121.8907,37.3336,20150226,190
Savannah,United States,-81.0998,32.0835,20150227,190
Savannah,United States,-81.0998,32.0835,20150303,190
Louisville,United States,-85.7585,38.2527,20150225,190
Louisville,United States,-85.7585,38.2527,20150303,190
New Orleans,United States,-90.0715,29.9511,20150223,190
New Orleans,United States,-90.0715,29.9511,20150225,190
New Orleans,United States,-90.0715,29.9511,20150226,190
Kansas City,United States,-94.5786,39.0997,20150223,190
Springfield,United States,-93.2923,37.209,20150227,190
St. Louis,United States,-90.1994,38.627,20150225,190
Las Vegas,United States,-115.1398,36.1699,20150223,190
Columbus,United States,-82.9988,39.9612,20150226,190
Columbus,United States,-82.9988,39.9612,20150301,190
Portland,United States,-122.6765,45.5231,20150302,190
El Paso,United States,-106.4425,31.7776,20150228,190
Salt Lake City,United States,-111.891,40.7608,20150225,190
Salt Lake City,United States,-111.891,40.7608,20150304,190
Chesapeake,United States,-76.2875,36.7682,20150303,190
Newport News,United States,-76.473,37.0871,20150304,190
Norfolk,United States,-76.2859,36.8508,20150303,190
Madison,United States,-89.4012,43.0731,20150226,190
Novi Sad,Serbia,19.8335,45.2671,20150301,190
Centennial,United States,-104.8772,39.5807,20150223,190
Paradise,United States,-115.1467,36.0972,20150301,190
Dubai,United Arab Emirates,55.2708,25.2048,20150225,181
Buenos Aires,Argentina,-58.3816,-34.6037,20150219,181
Buenos Aires,Argentina,-58.3816,-34.6037,20150225,181
Brisbane,Australia,153.0235,-27.471,20150213,181
Belo Horizonte,Brazil,-43.9352,-19.9245,20150305,181
Curitiba,Brazil,-49.2654,-25.4244,20150223,181
Sao Paulo,Brazil,-46.6333,-23.5505,20150307,181
Calgary,Canada,-114.0708,51.0486,20150304,181
Edmonton,Canada,-113.4909,53.5444,20150303,181
Kelowna,Canada,-119.496,49.888,20150226,181
Vancouver,Canada,-123.1139,49.2612,20150213,181
Victoria,Canada,-123.3656,48.4284,20150228,181
Hamilton,Canada,-79.8661,43.25,20150228,181
Mississauga,Canada,-79.6441,43.589,20150225,181
Thunder Bay,Canada,-89.2477,48.3809,20150226,181
Windsor,Canada,-83.0364,42.3149,20150226,181
Montreal,Canada,-73.5673,45.5017,20150304,181
Santiago,Chile,-70.642,-33.4691,20150217,181
Valparaiso,Chile,-71.6204,-33.0456,20150227,181
Prague,Czech Republic,14.4378,50.0755,20150309,181
Brunswick,Germany,10.5268,52.2689,20150227,181
Munster,Germany,7.6261,51.9607,20150227,181
Guayaquil,Ecuador,-79.8975,-2.2038,20150228,181
Tallinn,Estonia,24.7536,59.437,20150218,181
Helsinki,Finland,24.9384,60.1699,20150227,181
Birmingham,United Kingdom,-1.8904,52.4862,20150228,181
Exeter,United Kingdom,-3.5339,50.7184,20150224,181
Liverpool,United Kingdom,-2.9916,53.4084,20150225,181
Nottingham,United Kingdom,-1.1581,52.9548,20150227,181
Southampton,United Kingdom,-1.4044,50.9097,20150225,181
Glasgow,United Kingdom,-4.2518,55.8642,20150304,181
Cardiff,United Kingdom,-3.1791,51.4816,20150302,181
Budapest,Hungary,19.0402,47.4979,20150227,181
Milan,Italy,9.1859,45.4654,20150228,181
Rome,Italy,12.4964,41.9028,20150227,181
Mexico City,Mexico,-99.1332,19.4326,20150309,181
Santiago de Queretaro,Mexico,-100.3899,20.5888,20150228,181
Culiacan,Mexico,-107.3834,24.8052,20150226,181
Mazatlan,Mexico,-106.4111,23.2494,20150226,181
Amsterdam,Netherlands,4.8952,52.3702,20150307,181
Oslo,Norway,10.7522,59.9139,20150302,181
Tacna,Peru,-70.2463,-18.0066,20150218,181
Tacna,Peru,-70.2463,-18.0066,20150304,181
Wroclaw,Poland,17.0385,51.1079,20150214,181
Wroclaw,Poland,17.0385,51.1079,20150302,181
Castelo Branco,Portugal,-7.4965,39.8197,20150303,181
Amadora,Portugal,-9.2245,38.7578,20150301,181
Barreiro,Portugal,-9.0791,38.6608,20150303,181
Palmela,Portugal,-8.9017,38.5694,20150303,181
Krasnodar,Russia,38.9667,45.0333,20150228,181
Krasnoyarsk,Russia,92.8932,56.0153,20150228,181
Bratislava,Slovakia,17.1071,48.1459,20150214,181
Zilina,Slovakia,18.742,49.2216,20150302,181
Stockholm,Sweden,18.0686,59.3293,20150214,181
Adana,Turkey,35.3213,37,20150220,181
Adana,Turkey,35.3213,37,20150301,181
Phoenix,United States,-112.074,33.4484,20150302,181
Los Angeles,United States,-118.2437,34.0522,20150306,181
Sacramento,United States,-121.4944,38.5816,20150227,181
Hialeah,United States,-80.2781,25.8576,20150227,181
Durham,United States,-78.8986,35.994,20150227,181
Durham,United States,-78.8986,35.994,20150228,181
Raleigh,United States,-78.6382,35.7796,20150224,181
Wilmington,United States,-77.9447,34.2257,20150227,181
Albany,United States,-73.7562,42.6526,20150223,181
Oklahoma City,United States,-97.5164,35.4676,20150228,181
Pittsburgh,United States,-79.9959,40.4406,20150302,181
Providence,United States,-71.4128,41.824,20150225,181
Memphis,United States,-90.049,35.1495,20150228,181
Austin,United States,-97.7431,30.2672,20150214,181
Plano,United States,-96.6989,33.0198,20150303,181
San Antonio,United States,-98.4936,29.4241,20150223,181
San Antonio,United States,-98.4936,29.4241,20150225,181
San Antonio,United States,-98.4936,29.4241,20150303,181
Salt Lake City,United States,-111.891,40.7608,20150223,181
Ashburn,United States,-77.4874,39.0438,20150227,181
Newport News,United States,-76.473,37.0871,20150302,181
Suffolk,United States,-76.5836,36.7282,20150302,181
Kirkland,United States,-122.2087,47.6815,20150227,181
Kraljevo,Serbia,20.6873,43.7239,20150228,181
Novi Sad,Serbia,19.8335,45.2671,20150303,181
Yigitali,Turkey,29.0213,40.1763,20150214,181
Yigitali,Turkey,29.0213,40.1763,20150215,181
Dubai,United Arab Emirates,55.2708,25.2048,20150303,173
Adelaide,Australia,138.6,-34.9286,20150214,173
Perth,Australia,115.857,-31.9535,20150223,173
Perth,Australia,115.857,-31.9535,20150303,173
Minsk,Belarus,27.5667,53.9,20150303,173
Florianopolis,Brazil,-48.5482,-27.5949,20150227,173
Burnaby,Canada,-122.9667,49.2667,20150226,173
Surrey,Canada,-122.85,49.1833,20150225,173
Dartmouth,Canada,-63.5677,44.6652,20150227,173
Oakville,Canada,-79.6877,43.4675,20150227,173
Richmond Hill,Canada,-79.4403,43.8828,20150227,173
St. Catharines,Canada,-79.2469,43.1594,20150226,173
Montreal,Canada,-73.5673,45.5017,20150306,173
Santiago,Chile,-70.642,-33.4691,20150220,173
Munich,Germany,11.582,48.1351,20150302,173
Mainz,Germany,8.2473,49.9929,20150227,173
Barcelona,Spain,2.1734,41.3851,20150214,173
Barcelona,Spain,2.1734,41.3851,20150222,173
Helsinki,Finland,24.9384,60.1699,20150226,173
Bath,United Kingdom,-2.3599,51.3758,20150224,173
Brighton,United Kingdom,-0.1372,50.8225,20150225,173
Brighton,United Kingdom,-0.1372,50.8225,20150228,173
Brighton,United Kingdom,-0.1372,50.8225,20150304,173
Nottingham,United Kingdom,-1.1581,52.9548,20150303,173
Plymouth,United Kingdom,-4.1427,50.3755,20150224,173
Glasgow,United Kingdom,-4.2518,55.8642,20150223,173
New Delhi,India,77.2207,28.6322,20150218,173
Mumbai,India,72.8777,19.076,20150227,173
Tel Aviv-Yafo,Israel,34.7818,32.0853,20150222,173
Kaunas,Lithuania,23.9036,54.8985,20150227,173
Riga,Latvia,24.1052,56.9496,20150309,173
Nuevo Laredo,Mexico,-99.5496,27.4779,20150227,173
Poza Rica de Hidalgo,Mexico,-97.4629,20.5271,20150227,173
Petaling Jaya,Malaysia,101.6449,3.0993,20150227,173
Petaling Jaya,Malaysia,101.6449,3.0993,20150302,173
Lagos,Nigeria,3.3792,6.5244,20150306,173
Groningen,Netherlands,6.5665,53.2194,20150304,173
Zwolle,Netherlands,6.083,52.5168,20150305,173
The Hague,Netherlands,4.3007,52.0705,20150224,173
Oslo,Norway,10.7522,59.9139,20150225,173
Auckland,New Zealand,174.7633,-36.8485,20150218,173
Queenstown,New Zealand,168.6626,-45.0312,20150216,173
Chimbote,Peru,-78.589,-9.0633,20150226,173
Chiclayo,Peru,-79.8366,-6.763,20150226,173
Quezon City,Philippines,121.0437,14.676,20150301,173
Wroclaw,Poland,17.0385,51.1079,20150216,173
Lublin,Poland,22.5684,51.2465,20150215,173
Krakow,Poland,19.945,50.0647,20150219,173
Krakow,Poland,19.945,50.0647,20150223,173
Warsaw,Poland,21.0122,52.2297,20150309,173
Rzeszow,Poland,21.9991,50.0412,20150213,173
Caguas,Puerto Rico,-66.0352,18.2388,20150228,173
Guimaraes,Portugal,-8.2918,41.4425,20150303,173
Coimbra,Portugal,-8.4103,40.2033,20150224,173
Coimbra,Portugal,-8.4103,40.2033,20150302,173
Amadora,Portugal,-9.2245,38.7578,20150304,173
Lisbon,Portugal,-9.1393,38.7223,20150215,173
Oeiras,Portugal,-9.3146,38.6969,20150304,173
Porto,Portugal,-8.6291,41.1579,20150223,173
Porto,Portugal,-8.6291,41.1579,20150225,173
Viana do Castelo,Portugal,-8.8344,41.6918,20150303,173
Novosibirsk,Russia,82.9357,55.0084,20150226,173
Adana,Turkey,35.3213,37,20150224,173
Adana,Turkey,35.3213,37,20150303,173
Antalya,Turkey,30.7056,36.8841,20150222,173
Mersin,Turkey,34.6333,36.8,20150224,173
Mersin,Turkey,34.6333,36.8,20150304,173
Yilan City,Taiwan,121.7537,24.7591,20150226,173
Donetsk,Ukraine,37.8029,48.0159,20150302,173
Zaporizhia,Ukraine,35.1396,47.8388,20150224,173
Lviv,Ukraine,24.0297,49.8397,20150216,173
Ternopil,Ukraine,25.5948,49.5535,20150228,173
Kharkiv,Ukraine,36.2304,49.9935,20150216,173
Kharkiv,Ukraine,36.2304,49.9935,20150227,173
Tuscaloosa,United States,-87.5692,33.2098,20150227,173
Berkeley,United States,-122.2727,37.8716,20150227,173
Irvine,United States,-117.7947,33.6839,20150226,173
Aurora,United States,-104.8319,39.7294,20150228,173
DeBary,United States,-81.3242,28.8814,20150218,173
Fort Lauderdale,United States,-80.1373,26.1224,20150224,173
Jacksonville,United States,-81.6556,30.3322,20150223,173
Orlando,United States,-81.3792,28.5383,20150223,173
Atlanta,United States,-84.388,33.749,20150213,173
Cedar Rapids,United States,-91.6656,41.9779,20150227,173
Des Moines,United States,-93.6091,41.6005,20150305,173
Boise,United States,-116.2146,43.6187,20150227,173
Louisville,United States,-85.7585,38.2527,20150224,173
Louisville,United States,-85.7585,38.2527,20150301,173
East Lansing,United States,-84.4839,42.737,20150227,173
Raleigh,United States,-78.6382,35.7796,20150226,173
Omaha,United States,-95.998,41.2524,20150302,173
Norman,United States,-97.4395,35.2226,20150227,173
